life,orbit_class,geo_longitude,perigee,apogee,eccentricity,inclination,period,launch_mass,gov,com,mil
15,GEO,26,35788,35798,0.000118587,0.1,1436.1,5300,FALSE,TRUE,TRUE
15,GEO,10,35781,35822,0.00048611,0.03,1436.09,5900,FALSE,TRUE,FALSE
15,GEO,-113,35776,35796,0.000237214,0.03,1436.1,5456,FALSE,TRUE,FALSE
15,GEO,-114.9,35789,35789,0,0,1436,,FALSE,TRUE,FALSE
15,GEO,-116.8,35779,35795,0.000189767,0.02,1436.1,5474,FALSE,TRUE,FALSE
15,GEO,-116.8,35779,35795,0.000189767,0.02,1436.1,5500,FALSE,TRUE,FALSE
15,GEO,-139,35769,35802,0.000391408,0.06,1436.07,4300,FALSE,TRUE,FALSE
15,GEO,172,35772,35816,0.000521772,0,1436.1,3600,FALSE,TRUE,FALSE
15,GEO,21.5,35777,35797,0.000237209,0.09,1436.12,5102,FALSE,TRUE,FALSE
15,GEO,33,35766,35806,0.000474428,0.06,1436.07,4892,FALSE,TRUE,FALSE
15,GEO,36,35786,35787,1.19E-05,0.07,1436.09,5600,FALSE,TRUE,FALSE
15,GEO,3,35782,35791,0.000106745,0.07,1436.1,5967,FALSE,TRUE,FALSE
15,GEO,-4.93,35769,35805,0.000426975,0.04,1436.08,4050,FALSE,TRUE,FALSE
15,GEO,-5,35783,35787,4.74E-05,0.06,1436.01,2864,FALSE,TRUE,FALSE
15,GEO,-65,35776,35796,0.000237214,0.08,1436.07,6654,FALSE,TRUE,FALSE
15,GEO,-7,35774,35799,0.000296514,0.06,1436.09,4600,FALSE,TRUE,FALSE
15,GEO,70,35780,35800,0.000237192,0.06,1436.28,5250,FALSE,TRUE,FALSE
15,GEO,7,35784,35794,0.000118599,0.03,1436.21,5404,FALSE,TRUE,FALSE
15,GEO,7,35678,35702,0.000285307,0,1436,3400,FALSE,TRUE,FALSE
15,GEO,-8,35773,35814,0.000486203,0.1,1436.1,5800,FALSE,TRUE,FALSE
15,GEO,9,35780,35792,0.000142328,0.08,1436.06,5200,FALSE,TRUE,FALSE
15,GEO,13.08,35759,35812,0.000628625,0.02,1436.06,4900,FALSE,TRUE,FALSE
15,GEO,13,35786,35787,1.19E-05,0.06,1436.09,4880,FALSE,TRUE,FALSE
15,GEO,13,35775,35799,0.00028465,0.07,1436.1,4100,FALSE,TRUE,FALSE
15,GEO,9,35714,35856,0.00168426,0.13,1436.01,6150,FALSE,TRUE,FALSE
15,GEO,14,35700,35700,0,0,1436,3618,FALSE,TRUE,FALSE
15,GEO,48,35728,35772,0.000522317,0,1436,3461,FALSE,TRUE,FALSE
15,GEO,96.5,35781,35785,4.74E-05,0.1,1436.1,2150,FALSE,TRUE,FALSE
15,GEO,80,35781,35785,4.74E-05,0.1,1436.1,2150,FALSE,TRUE,FALSE
15,GEO,140,35420,35940,0.006183115,0.08,1430.6,3400,FALSE,TRUE,FALSE
15,GEO,53,34094,37636,0.041932047,0.53,1440.09,3358,FALSE,TRUE,FALSE
15,GEO,40,35777,35796,0.000225351,0.01,1436.1,5720,FALSE,TRUE,FALSE
15,GEO,-14,35784,35788,4.74E-05,0.03,1436.09,2100,FALSE,TRUE,FALSE
15,GEO,36,35792,35795,3.56E-05,0.1,1436.1,2700,FALSE,TRUE,FALSE
15,GEO,103,16324,52810,0.445635977,1.67,,2150,FALSE,TRUE,FALSE
15,GEO,145,16334,52810,0.44545943,1.65,,1980,FALSE,TRUE,FALSE
15,GEO,56,35781,35804,0.000272754,0.06,1436.4,1726,FALSE,TRUE,FALSE
15,GEO,140,35609,35715,0.001260944,0.1,1429.75,1427,FALSE,TRUE,FALSE
15,GEO,-122.9,35775,35796,0.000249078,0.05,1436.07,1760,FALSE,TRUE,FALSE
15,GEO,-126.97,35781,35790,0.000106748,0.01,1436.07,4060,FALSE,TRUE,FALSE
15,GEO,-124.96,35776,35795,0.000225356,0.01,1436.07,2086,FALSE,TRUE,FALSE
15,GEO,-132.97,35776,35795,0.000225356,0.06,1436.07,2033,FALSE,TRUE,FALSE
15,GEO,-99.02,35775,35798,0.000272793,0.01,1436.1,4640,FALSE,TRUE,FALSE
15,GEO,-91.01,35774,35799,0.000296514,0.02,1436.1,4100,FALSE,TRUE,FALSE
15,GEO,-123.02,35774,35798,0.000284657,0.02,1436.1,4642,FALSE,TRUE,FALSE
15,GEO,-97.08,35776,35796,0.000237214,0.05,1436.1,4690,FALSE,TRUE,FALSE
15,GEO,-125,35523,35528,5.97E-05,0.01,1422.1,3298,FALSE,TRUE,FALSE
15,GEO,-95.02,35784,35788,4.74E-05,0.01,1436.11,4860,FALSE,TRUE,FALSE
15,GEO,-137,35778,35795,0.00020163,0,1436.09,5211,TRUE,FALSE,FALSE
15,GEO,21.5,35766,35807,0.000486283,0,1436.1,4230,TRUE,FALSE,TRUE
15,GEO,83,35777,35795,0.000213493,0.06,1436.07,3400,TRUE,FALSE,FALSE
15,GEO,74,35775,35798,0.000272793,0.12,1436.09,5854,TRUE,FALSE,FALSE
15,GEO,55,35776,35798,0.000260929,0.18,1436.1,3181,TRUE,FALSE,FALSE
15,GEO,93.5,35757,35817,0.000711626,0,1436.1,3477,TRUE,FALSE,FALSE
15,GEO,74,35775,35812,0.000438768,0,1436.1,3404,TRUE,FALSE,FALSE
15,GEO,83,35794,35844,0.000592572,0.12,1437.7,3357,TRUE,FALSE,FALSE
15,GEO,48,35774,35799,0.000296514,0.1,1436.1,2536,TRUE,FALSE,FALSE
15,GEO,39.06,35769,35803,0.000403264,0.01,1436.08,3300,FALSE,TRUE,FALSE
15,GEO,39,35685,35788,0.001223089,0,1436.1,5780,FALSE,TRUE,FALSE
15,GEO,39,35785,35785,0,0.01,1436.1,6495,TRUE,TRUE,FALSE
15,GEO,-29.95,35764,35809,0.000533726,0.02,1436.11,3288,TRUE,TRUE,TRUE
15,GEO,-30,35782,35786,4.74E-05,0.07,1435.95,5320,FALSE,TRUE,FALSE
15,GEO,-30,35786,35788,2.37E-05,0,1436.11,6100,FALSE,TRUE,FALSE
15,GEO,-36.9,35783,35791,9.49E-05,0,1436.1,3220,FALSE,TRUE,FALSE
15,GEO,85,35777,35796,0.000225351,0,1436.1,2300,FALSE,TRUE,FALSE
15,GEO,169,35789,35798,0.000106727,0,1436.1,6500,FALSE,TRUE,FALSE
15,GEO,-33.5,35770,35803,0.000391399,0.01,1436.07,2242,FALSE,TRUE,FALSE
15,GEO,33.5,35775,35799,0.00028465,0.06,1436.14,3311,FALSE,TRUE,FALSE
15,GEO,21.27,35778,35795,0.00020163,0,1436.1,4050,FALSE,TRUE,FALSE
15,GEO,63.96,35772,35799,0.000320243,2.3,1436.08,5959,FALSE,TRUE,FALSE
15,GEO,-52.76,35773,35800,0.000320235,2.33,1436.11,5458,FALSE,TRUE,FALSE
15,GEO,-97.65,35775,35798,0.000272793,3.01,1436.1,5960,FALSE,TRUE,FALSE
15,GEO,25,35786,35787,1.19E-05,0.02,1436.09,6650,TRUE,TRUE,FALSE
15,GEO,60.3,35784,35790,7.12E-05,0.06,1436.13,6070,FALSE,TRUE,FALSE
15,GEO,-55,35784,35789,5.93E-05,0.03,1436,6105,FALSE,TRUE,FALSE
15,GEO,180,35780,35780,0,0,1436.1,6100,FALSE,TRUE,FALSE
15,GEO,83.5,35782,35789,8.30E-05,0,1436.08,6086,FALSE,TRUE,FALSE
15,GEO,11,35672,35686,0.000166472,0.08,1430,4007,FALSE,TRUE,FALSE
15,GEO,60,35785,35786,1.19E-05,0,1436.1,5470,FALSE,TRUE,FALSE
15,GEO,68.52,35776,35796,0.000237214,0.04,1436.08,3739,FALSE,TRUE,FALSE
15,GEO,-43.06,35778,35795,0.00020163,0.03,1436.1,2491,FALSE,TRUE,FALSE
15,GEO,-58.12,35783,35791,9.49E-05,0.07,1436.19,2450,FALSE,TRUE,FALSE
15,GEO,180,35775,35797,0.000260936,0.01,1436.09,3200,FALSE,TRUE,FALSE
15,GEO,166,35768,35801,0.000391417,0.13,1436.01,5600,FALSE,TRUE,FALSE
15,GEO,-44.96,35785,35788,3.56E-05,0.06,1436.11,4793,FALSE,TRUE,FALSE
15,GEO,-58,35774,35811,0.000438779,0.06,1436.39,5984,FALSE,TRUE,FALSE
15,GEO,-95,35776,35793,0.000201639,0.03,1435.97,6220,FALSE,TRUE,FALSE
15,GEO,60,35549,36152,0.007141081,0.04,1439.36,6600,FALSE,TRUE,FALSE
15,GEO,-55.49,35777,35811,0.000403188,0.1,1436.1,3300,FALSE,TRUE,FALSE
15,GEO,-34.5,35778,35794,0.000189771,0,1436.09,6761,FALSE,TRUE,FALSE
15,GEO,68.5,35785,35801,0.00018974,0.1,1436.1,3250,FALSE,TRUE,FALSE
15,GEO,-18,35775,35795,0.00023722,0.02,1436.1,6438,FALSE,TRUE,FALSE
15,GEO,62,35784,35788,4.74E-05,0,1436.08,6600,FALSE,TRUE,FALSE
15,GEO,-156.9,35774,35798,0.000284657,0.03,1436.09,2730,FALSE,TRUE,FALSE
15,GEO,-29.5,35782,35792,0.000118604,0.01,1436.14,3659,FALSE,TRUE,FALSE
15,GEO,32.8,35800,35892,0.001089634,0.05,1439.15,3000,FALSE,TRUE,FALSE
15,GEO,127.51,35772,35801,0.000343956,1.19,1436.1,4400,FALSE,TRUE,FALSE
15,GEO,124,35780,35791,0.000130469,0.05,1436.03,4500,FALSE,TRUE,FALSE
15,GEO,154,35861,35924,0.000745342,0.02,1441.5,4500,FALSE,TRUE,FALSE
15,GEO,110,35721,35774,0.000629192,0,1434.1,3400,FALSE,TRUE,FALSE
15,GEO,162,35786,35801,0.000177879,0,1436.01,4500,FALSE,TRUE,FALSE
15,GEO,136,35773,35800,0.000320235,6.97,1436.11,5857,FALSE,TRUE,FALSE
15,GEO,150,35779,35800,0.000249054,0.08,1436.2,6956,FALSE,TRUE,FALSE
15,GEO,142.49,35780,35794,0.000166046,0.04,1436.12,4000,FALSE,TRUE,FALSE
15,GEO,58.5,35784,35789,5.93E-05,0.12,1436.08,,FALSE,TRUE,FALSE
15,GEO,92.97,35764,35810,0.00054558,0.1,1436.1,,FALSE,FALSE,TRUE
15,GEO,113,35787,35799,0.000142305,0,1436,3700,FALSE,TRUE,FALSE
15,GEO,116,35780,35794,0.000166046,0.05,1436.12,2850,FALSE,TRUE,FALSE
15,GEO,116,35781,35791,0.000118607,0,1436.08,3680,FALSE,TRUE,FALSE
15,GEO,128.5,35788,35800,0.000142301,0.1,1436.1,3800,TRUE,FALSE,FALSE
15,GEO,95,35781,35793,0.000142325,0.05,1436.12,,FALSE,FALSE,TRUE
15,GEO,91.5,35728,35788,0.000712115,0.04,1434.6,2417,FALSE,TRUE,FALSE
15,GEO,91.5,35772,35802,0.000355813,0.05,1436.11,5800,FALSE,TRUE,FALSE
15,GEO,-114.9,35784,35791,8.30E-05,0.07,1436.16,2900,TRUE,FALSE,TRUE
15,GEO,-116.8,35767,35805,0.000450707,7.12,1436.06,5325,TRUE,FALSE,FALSE
15,GEO,42.5,35793,35795,2.37E-05,0.2,1436.1,5150,FALSE,TRUE,FALSE
15,GEO,-7,35795,35813,0.000213402,0.05,1436.23,3200,TRUE,FALSE,FALSE
15,GEO,-81.96,35779,35794,0.000177909,0.01,1436.1,4850,FALSE,TRUE,FALSE
15,GEO,-72.7,35700,35700,0,0.01,1436.1,4745,FALSE,TRUE,FALSE
15,GEO,-91.1,35764,35809,0.000533726,0.04,1436.09,4745,FALSE,TRUE,FALSE
15,GEO,108.21,35776,35798,0.000260929,0.07,1436.15,3582,FALSE,TRUE,FALSE
15,GEO,57,35779,35793,0.00016605,0.06,1436.08,,FALSE,TRUE,FALSE
15,GEO,-176.9,35784,35792,9.49E-05,0.02,1436.17,2238,FALSE,TRUE,FALSE
15,GEO,146,35777,35798,0.000249066,0.03,1436.1,4100,FALSE,TRUE,FALSE
15,GEO,164,35772,35802,0.000355813,0.05,1436.11,3270,FALSE,TRUE,FALSE
15,GEO,156.06,35773,35799,0.000308378,0.02,1436.08,4800,FALSE,TRUE,TRUE
15,GEO,160.06,35774,35797,0.0002728,0.02,1436.08,2300,FALSE,TRUE,FALSE
15,GEO,152.05,35774,35799,0.000296514,0.03,1436.1,2400,FALSE,TRUE,FALSE
15,GEO,155.98,35775,35795,0.00023722,0.04,1436.04,2501,FALSE,TRUE,FALSE
15,GEO,38,35786,35800,0.000166022,0.1,1436.1,5120,TRUE,TRUE,FALSE
15,GEO,150.97,35780,35792,0.000142328,0.07,1436.09,4100,FALSE,TRUE,FALSE
15,GEO,-77.01,35774,35798,0.000284657,0.02,1436.09,5514,FALSE,TRUE,FALSE
15,GEO,126.99,32618,38950,0.075105565,40,1436,4000,TRUE,FALSE,FALSE
15,GEO,126.99,32647,38964,0.07488945,34,1436,4100,TRUE,FALSE,FALSE
15,GEO,127,35784,35802,0.000213457,0,1436.1,4000,TRUE,FALSE,FALSE
15,GEO,130,32622,38943,0.074977759,40.5,1435.9,4000,TRUE,FALSE,FALSE
15,GEO,2.85,35786,35787,1.19E-05,0.01,1436.1,3050,FALSE,TRUE,FALSE
15,GEO,-101,35781,35793,0.000142325,0.05,1436.1,,FALSE,TRUE,FALSE
15,GEO,-67,35777,35799,0.000260923,0,1436.1,5271,FALSE,TRUE,FALSE
15,GEO,-105,35785,35801,0.00018974,0,1436,5200,FALSE,TRUE,FALSE
15,GEO,95,35785,35785,0,0,1436,5300,FALSE,TRUE,FALSE
15,GEO,-100.7,35785,35785,0,0,1436,4423,FALSE,TRUE,FALSE
15,GEO,-103,35850,35852,2.37E-05,0.05,1439.41,3112,FALSE,TRUE,FALSE
15,GEO,-22,35781,35792,0.000130466,0.05,1436.1,,FALSE,TRUE,FALSE
15,GEO,5,35783,35791,9.49E-05,0.13,1436.12,6007,FALSE,TRUE,FALSE
15,GEO,-40.5,35757,35816,0.000699773,0.13,1436.09,6140,FALSE,TRUE,FALSE
15,GEO,108.02,35783,35790,8.30E-05,0.03,1436.1,4007,FALSE,TRUE,FALSE
15,GEO,95,35777,35795,0.000213493,0.02,1436.07,3138,FALSE,TRUE,FALSE
15,GEO,108.02,35787,35791,4.74E-05,0.05,1436.2,5271,FALSE,TRUE,FALSE
15,GEO,37,35770,35800,0.00035583,0,1436,4400,FALSE,FALSE,TRUE
15,GEO,0,35794,35796,2.37E-05,0.3,1436.1,5000,FALSE,TRUE,FALSE
15,GEO,4.85,35776,35795,0.000225356,0.04,1436.1,4400,FALSE,TRUE,FALSE
15,GEO,-96,35774,35798,0.000284657,0,1436,5800,FALSE,TRUE,FALSE
15,GEO,-115.2,35785,35791,7.12E-05,0.08,1436.16,6020,FALSE,TRUE,FALSE
15,GEO,-85.04,35782,35790,9.49E-05,0.01,1436.1,4703,FALSE,TRUE,FALSE
15,GEO,-114.96,35784,35787,3.56E-05,0.01,1436.09,5193,FALSE,TRUE,FALSE
15,GEO,-85.2,35779,35795,0.000189767,0.03,1436.12,5983,FALSE,TRUE,FALSE
15,GEO,-120.5,35779,35794,0.000177909,0.01,1436.1,7000,FALSE,TRUE,FALSE
15,GEO,150,35744,35777,0.00039164,0.07,1434.76,6440,FALSE,TRUE,FALSE
15,GEO,145,35790,35798,9.49E-05,0,1436.1,6405,FALSE,TRUE,FALSE
15,GEO,43.1,35785,35787,2.37E-05,0,1436,6000,FALSE,TRUE,FALSE
15,GEO,-1.12,35771,35802,0.000367678,0.07,1436.1,4700,FALSE,FALSE,TRUE
15,GEO,52.8,35700,35803,0.001222654,0.07,1436.1,4635,FALSE,FALSE,TRUE
15,GEO,25,35786,35793,8.30E-05,0.07,1436.24,4638,FALSE,FALSE,TRUE
15,GEO,-101.3,35782,35791,0.000106745,6.06,1436.09,5360,FALSE,TRUE,FALSE
15,GEO,87.99,35783,35791,9.49E-05,0.02,1436.12,5090,FALSE,TRUE,FALSE
15,GEO,-64.98,35703,35778,0.000890514,0.03,1436,4100,FALSE,TRUE,FALSE
15,GEO,-75,35791,35848,0.000675524,0.02,1437.78,3225,FALSE,TRUE,FALSE
15,GEO,-70,35786,35801,0.000177879,0,1436.1,5634,FALSE,TRUE,FALSE
15,GEO,-84,35741,35777,0.000427259,0,1434.7,6433,FALSE,TRUE,FALSE
15,GEO,0,35781,35806,0.000296465,0,1436.1,6190,FALSE,TRUE,FALSE
15,GEO,143.77,35778,35794,0.000189771,0.12,1436.1,5000,FALSE,TRUE,FALSE
15,GEO,47.05,35770,35800,0.00035583,0.03,1436,3852,FALSE,FALSE,TRUE
15,GEO,-171,35732,35844,0.001328336,7,1436.18,3454,TRUE,FALSE,FALSE
15,GEO,-40.95,35780,35785,5.93E-05,6.99,1435.88,3454,TRUE,FALSE,FALSE
15,GEO,-149.75,35755,35813,0.000687954,0,1436,3452,TRUE,FALSE,FALSE
15,GEO,-37.05,35774,35801,0.000320228,0.04,1436.13,4010,FALSE,TRUE,FALSE
15,GEO,-15,35645,35727,0.000974891,0.1,1436.1,4900,FALSE,TRUE,FALSE
15,GEO,-63,35783,35791,9.49E-05,0.02,1436.1,4970,FALSE,TRUE,FALSE
15,GEO,138,35777,35795,0.000213493,0.04,1436.09,7060,FALSE,TRUE,FALSE
15,GEO,-63,35780,35792,0.000142328,0.05,1436.1,7075,FALSE,TRUE,FALSE
15,GEO,-111,35783,35791,9.49E-05,5.94,1436.11,6910,FALSE,TRUE,FALSE
15,GEO,78.5,35786,35796,0.000118593,0.05,1436.3,3325,FALSE,TRUE,FALSE
15,GEO,78.5,35843,35890,0.000556391,0.03,1440.09,3025,FALSE,TRUE,FALSE
15,GEO,-0.72,35773,35798,0.000296521,0.01,1436.1,2024,FALSE,TRUE,FALSE
15,GEO,-1,35779,35794,0.000177909,0.02,1436.1,3050,FALSE,TRUE,FALSE
15,GEO,-1,35727,35741,0.000166255,0,1433.4,4600,FALSE,TRUE,FALSE
15,GEO,81.43,35777,35794,0.000201634,5.51,1436.04,4600,TRUE,FALSE,FALSE
15,GEO,35.5,35732,35790,0.000688329,0.07,1434.8,5600,FALSE,TRUE,TRUE
15,GEO,52,35655,35784,0.001532449,0,1432.69,4700,TRUE,TRUE,FALSE
15,GEO,50,35776,35797,0.000249072,0.01,1436.08,4869,FALSE,TRUE,FALSE
15,GEO,50,35787,35805,0.000213442,0.03,1436.57,5000,FALSE,TRUE,FALSE
15,GEO,42,198,68931,0.839548547,27.12,,4500,FALSE,TRUE,FALSE
15,GEO,-115,35775,35796,0.000249078,0.04,1436.09,6740,FALSE,TRUE,FALSE
15,GEO,131.97,35782,35791,0.000106745,0.02,1436.1,2600,TRUE,FALSE,FALSE
15,GEO,131.8,35742,35776,0.000403523,0.08,1434.69,2970,TRUE,FALSE,FALSE
15,GEO,29.03,35778,35792,0.000166054,0.1,1436.06,3631,TRUE,FALSE,TRUE
15,GEO,52.5,35743,35823,0.000948924,0.04,1435.92,5953,FALSE,TRUE,TRUE
15,GEO,90,35761,35822,0.000723409,0.03,1436.33,2976,FALSE,TRUE,FALSE
15,GEO,49,35778,35793,0.000177913,0.03,1436.06,5400,FALSE,TRUE,FALSE
15,GEO,110.5,35775,35797,0.000260936,0.17,1436.05,5000,TRUE,FALSE,FALSE
15,GEO,98,35781,35793,0.000142325,0.02,1436.14,5100,FALSE,TRUE,FALSE
15,GEO,81,35778,35796,0.000213488,0.01,1436.12,5200,FALSE,TRUE,FALSE
15,GEO,130,35781,35791,0.000118607,1.95,1436,2500,FALSE,TRUE,FALSE
15,GEO,103.43,35787,35801,0.000166018,0.5,1436.1,5200,TRUE,TRUE,FALSE
15,GEO,0,35783,35790,8.30E-05,0,1436.11,5200,TRUE,TRUE,FALSE
15,GEO,115.58,35777,35797,0.000237209,0.05,1436.1,4600,TRUE,TRUE,FALSE
15,GEO,130,35777,35792,0.000177917,0.06,1436.1,4600,TRUE,TRUE,FALSE
15,GEO,75,35778,35793,0.000177913,0.08,1436.03,6330,FALSE,TRUE,FALSE
16,GEO,172.06,35772,35799,0.000320243,0.01,1436.1,5000,FALSE,TRUE,FALSE
16,GEO,-45,35771,35800,0.000343965,0.02,1436.05,5613,FALSE,TRUE,FALSE
16,GEO,66,35770,35804,0.000403255,0.03,1436.12,5540,FALSE,TRUE,FALSE
16,GEO,-31.5,35778,35793,0.000177913,0.02,1436.1,4100,FALSE,TRUE,FALSE
16,GEO,107,35789,35797,9.49E-05,0,1436.1,5800,FALSE,TRUE,FALSE
16,GEO,-37.37,35778,35795,0.00020163,0.02,1436.1,5396,FALSE,TRUE,FALSE
17,GEO,85,35776,35798,0.000260929,0.05,1436.12,2550,FALSE,TRUE,FALSE
18,GEO,45.04,35776,35796,0.000237214,0,1436.09,4167,FALSE,TRUE,FALSE
18,GEO,68.5,35780,35790,0.00011861,0.02,1436.03,6094,FALSE,TRUE,FALSE
18,GEO,72,35781,35792,0.000130466,0.03,1436.11,6199,FALSE,TRUE,FALSE
18,GEO,-53,35781,35797,0.000189758,0.03,1436.21,3200,FALSE,TRUE,FALSE
18,GEO,-129,35777,35777,0,0,1436.1,,FALSE,TRUE,FALSE
18,GEO,-61.7,9403,44654,0.527733281,3.4,,6411,FALSE,TRUE,FALSE
18,GEO,-87,35778,35798,0.000237203,0.01,1436.19,3200,FALSE,TRUE,FALSE
18,GEO,-74.85,35775,35798,0.000272793,0,1436.11,5735,FALSE,TRUE,TRUE
18,GEO,-79,35788,35800,0.000142301,0,1436,3180,FALSE,TRUE,FALSE
18,GEO,117.97,35780,35795,0.000177904,0,1436.1,3550,FALSE,TRUE,FALSE
20,GEO,17,35777,35793,0.000189776,0,1436.04,6500,FALSE,TRUE,TRUE
20,GEO,-75.2,35790,35795,5.93E-05,0,1436.1,5192,TRUE,FALSE,FALSE
20,GEO,-95,35580,35860,0.003326206,0.01,1435.1,6450,FALSE,TRUE,FALSE
20,GEO,125,35751,35824,0.000865801,0.01,1436.1,7600,TRUE,FALSE,FALSE
30,GEO,31,35785,35788,3.56E-05,0,1436.1,3500,FALSE,TRUE,FALSE
0.25,LEO,0,437,667,0.016613695,99.1,95.7,2,TRUE,FALSE,FALSE
0.25,LEO,0,444,675,0.016667869,99.1,97.7,2,TRUE,FALSE,FALSE
0.25,LEO,0,705,725,0.001411433,24,99,70,FALSE,FALSE,FALSE
0.5,LEO,0,495,508,0.000945936,97.5,94.6,5,TRUE,FALSE,FALSE
0.5,LEO,0,624,654,0.002140106,71.97,97.48,5.5,TRUE,FALSE,FALSE
0.5,LEO,0,570,583,0.000935723,97.96,96.2,5,TRUE,FALSE,FALSE
0.5,LEO,0,566,576,0.000720357,36.9,96.08,22,FALSE,TRUE,FALSE
1,LEO,0,595,616,0.001505268,97.8,96.8,56,FALSE,FALSE,FALSE
1,LEO,0,712,732,0.001410039,98.6,99.2,45,TRUE,FALSE,FALSE
1,LEO,0,650,669,0.001351447,98.2,97.9,7.1,FALSE,FALSE,FALSE
1,LEO,0,710,721,0.000776233,98.4,99.1,1,FALSE,FALSE,FALSE
1,LEO,0,651,667,0.001138142,98.03,97.92,3,FALSE,FALSE,FALSE
1,LEO,0,415,419,0.000294681,51.6,94.5,1,TRUE,FALSE,FALSE
1,LEO,0,817,832,0.001042463,98.7,101.4,53,TRUE,FALSE,FALSE
1,LEO,0,468,483,0.00109561,51.6,92.6,1,TRUE,FALSE,FALSE
1,LEO,0,494,504,0.000727908,97.5,94.6,10,TRUE,FALSE,FALSE
1,LEO,0,572,588,0.001151079,97.7,96.2,8.5,FALSE,FALSE,FALSE
1,LEO,0,571,588,0.00122311,97.7,96.2,8.5,FALSE,FALSE,FALSE
1,LEO,0,571,588,0.00122311,97.7,96.2,9,FALSE,FALSE,FALSE
1,LEO,0,571,588,0.00122311,97.7,96.2,9,FALSE,FALSE,FALSE
1,LEO,0,850,868,0.001244985,20,102.1,10.9,FALSE,FALSE,FALSE
1,LEO,0,710,720,0.000705716,98.3,99.1,1,FALSE,FALSE,FALSE
1,LEO,0,399,407,0.00059058,51.63,92.6,10,FALSE,FALSE,FALSE
1,LEO,0,595,613,0.001290508,97.8,96.7,23,FALSE,FALSE,FALSE
1,LEO,0,501,505,0.000290994,97.5,94.7,120,FALSE,TRUE,FALSE
1.5,LEO,0,500,521,0.001526052,97.9,94.8,92,TRUE,FALSE,FALSE
1.5,LEO,0,405,415,0.000737463,51.6,92.7,1,FALSE,FALSE,FALSE
2,LEO,0,544,552,0.000578202,97.9,96.2,215,TRUE,FALSE,FALSE
2,LEO,0,610,633,0.001644854,98.02,97.1,10,TRUE,FALSE,FALSE
2,LEO,0,325,1486,0.079788331,81,103.11,490,TRUE,FALSE,FALSE
2,LEO,0,507,523,0.001161946,97.5,94.2,36,FALSE,TRUE,FALSE
2,LEO,0,702,703,7.07E-05,98.2,98.8,848,TRUE,FALSE,FALSE
2,LEO,0,764,836,0.005020921,72,100.9,70,TRUE,FALSE,FALSE
2,LEO,0,769,831,0.00432357,72,100.9,70,TRUE,FALSE,FALSE
2,LEO,0,669,746,0.005439774,72,98.9,70,TRUE,FALSE,FALSE
2,LEO,0,751,849,0.006834031,72,100.9,70,TRUE,FALSE,FALSE
2,LEO,0,772,828,0.00390516,72,100.9,70,TRUE,FALSE,FALSE
2,LEO,0,572,588,0.001151079,97.7,96.3,4,FALSE,TRUE,FALSE
2,LEO,0,586,606,0.001435544,97.6,96.6,120,FALSE,FALSE,FALSE
2,LEO,0,620,664,0.003137479,97.9,97.5,236,TRUE,FALSE,FALSE
2,LEO,0,496,517,0.00152694,97.4,94.5,15,FALSE,FALSE,FALSE
2,LEO,0,613,632,0.001358598,6,97.2,360,TRUE,FALSE,FALSE
2,LEO,0,701,704,0.000212089,98.2,98.83,454,TRUE,FALSE,FALSE
2,LEO,0,569,573,0.000288143,97.6,96.1,250,TRUE,FALSE,FALSE
2,LEO,0,534,536,0.000144823,97.4,95.5,4,TRUE,FALSE,FALSE
2,LEO,0,553,676,0.008805212,97.9,96.98,100,TRUE,FALSE,FALSE
2,LEO,0,708,728,0.001410835,98.3,99.2,130,TRUE,FALSE,FALSE
2,LEO,0,388,601,0.015514604,24.5,94.5,1,FALSE,FALSE,TRUE
2,LEO,0,300,847,0.039389357,28.5,96.1,1,FALSE,FALSE,TRUE
2,LEO,0,493,509,0.001164314,97.3,95.1,700,TRUE,FALSE,FALSE
2,LEO,0,498,510,0.000872854,97.3,94.7,200,TRUE,FALSE,FALSE
2,LEO,0,661,673,0.000852636,98.2,98.1,50,TRUE,FALSE,FALSE
2,LEO,0,579,606,0.001938959,97.8,96.5,,TRUE,FALSE,FALSE
2,LEO,0,587,598,0.000789946,97.8,96.5,,TRUE,FALSE,FALSE
2,LEO,0,493,505,0.00087349,97.5,94.5,1,FALSE,TRUE,FALSE
2,LEO,0,533,535,0.000144844,97.5,94.5,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
2,LEO,0,532,535,0.000217281,97.5,94.5,2,FALSE,TRUE,FALSE
2,LEO,0,512,536,0.001740644,97.5,94.3,2,FALSE,TRUE,FALSE
